 ,221057_071,221057_088,221057_101,221057_102,221057_103,221057_150,221057_151,221057_164,221364_080,221364_081,221364_082,221364_083,221364_087,221477_061,221479_158,221479_168,221479_187,221481_117,221481_230,221481_241,221481_256,221481_507,221481_509,221481_515,221481_522,221481_524,221481_538,221701_035,221701_052,221701_055,221701_057,221701_061,221733_181,230011_174,230011_175,230066_121,230066_125,230066_126,230066_127,230066_128,230080_262,230114_019,231570_005,231570_006,231570_008,231570_011,231570_012,231685_259,231685_281,231687_016,231687_029,233285_119,233379_033,233379_047,233379_048,233379_111,233379_112,233379_113,233379_114,233379_115,233379_116,233379_117,233379_119,233379_121,233379_122,233379_125,233379_127,233379_129,233379_131,233379_132,233379_133,233379_134,233380_037,233380_038,233668_061,233668_063,233668_064,233668_076,233668_080,233668_130,233668_170,233668_253,233795_001,233795_003,233795_009,233795_012,233795_072,233795_073,233795_074,233795_075,233795_085,233795_087,233795_088,233795_089,233795_090,233795_091,233795_092,233795_093,233795_094,233795_095,233795_097,233795_098,233795_099,233795_100,233795_101,233795_102,233795_103,233795_104,233795_106,233795_124,233795_125,221090_095,221091_154,221417_015,221417_018,221417_043,221418_129,221418_139,221477_060,221478_326,221478_349,221479_159,221479_164,221479_166,221479_169,221480_100,221481_198,231685_243,231685_255,231685_273,231685_275,231685_279,231685_285,231686_057,233379_029,233379_032,233379_036,233379_039,233379_097,233379_118,233379_130,233379_136,233379_142,233380_036,233380_093,233666_200,233666_204,233666_218,221090_092,221090_093,221090_094,221090_099,221091_125,221417_017,221418_001,221418_127,221418_135,221418_137,221418_138,221418_150,221426_062,221477_058,221477_059,221479_170,221479_185,221481_137,221515_017,231685_244,231687_014,233666_201,233667_154,233667_297,221065_082,231687_017,231687_027,231687_028,233284_183,221225_016,221226_014,221226_015,221226_023,221365_065,221365_067,221365_069,221365_073,221426_061,231687_001,231687_012,231687_013,233666_222,233667_280,221536_032,221538_015,233281_123,233285_006,233666_207
="SSp-bfd6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1872.2772",="0",="60.2534",="0",="0",="0",="0",="106.5497",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="376.0782",="0",="0",="0",="0",="0",="0",="1.5881",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="749.028",="0",="0",="0",="0",="0",="0",="0",="0",="259.6146",="0",="0",="0",="0",="0",="0",="212.0437",="93.7345",="132.4974",="0",="415.6448",="0",="0",="0",="0",="0",="0",="135.7723",="0",="0",="625.29",="156.2808",="0",="0",="0",="181.5833",="0",="0",="226.2234",="0",="0",="0",="0",="0",="0",="170.33",="0",="0",="0",="0",="0",="57.9537",="0",="0",="0",="0",="0",="0",="102.9621",="0",="257.1589",="0",="0",="0",="0",="0",="0",="0",="0",="8.2288",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="5.2632",="0",="0",="0",="472.1644",="0",="613.1274",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="872.1796",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="277.1682",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-un2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="732.7853",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="182.9459",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-un4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="231.7443",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="143.6168",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-un5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="444.41",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSp-un6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="379.1417",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="336.553",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="476.8439",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="281.864",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDd6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="161.4089",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="621.0598",="0",="0",="0",="0",="0",="0",="0",="0",="0",="252.4335",="0",="0",="118.5444",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="214.0542",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="415.2842",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDpo2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="381.4942",="233.6023",="0",="0",="0",="0",="0",="0",="0",="217.7978",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="36.5448",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="226.0699",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="262.5286",="0",="194.1844",="0",="0",="0",="0",="0",="0",="219.5387",="0",="0",="0",="0",="0",="0",="0",="1793.5096",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="179.8389",="207.5439",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDpo4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="12.4954",="29.8295",="0",="0",="0",="0",="0",="0",="0",="36.6794",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="33.9317",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="106.8508",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="46.4761",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="157.7427",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="41.0787",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="176.9507",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDpo5",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="398.935",="171.822",="0",="0",="0",="0",="0",="0",="0",="65.4334",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="476.2102",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="488.3351",="0",="0",="0",="0",="0",="0",="0",="0",="32.7367",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="141.1364",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1617.6122",="1169.6221",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="369.5689",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISa6a",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="445.3434",="129.2061",="0",="0",="251.7593",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="2.0926",="0",="0",="0",="0",="0",="0",="240.1974",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="128.2039",="0",="0",="1084.8717",="0",="0",="0",="0",="0",="0",="0",="0",="0",="157.3691",="0",="351.7882",="122.9411",="0",="261.7018",="0",="0",="0",="667.0999",="0",="0",="0",="0",="563.1117",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="260.3538",="0",="0",="477.6042",="0",="0",="732.3601",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1565.6986",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="625.7553",="0",="363.9188",="0",="5.5283",="812.8617",="0",="0",="0",="0",="1049.2035",="0",="0",="0",="0",="0",="0",="0",="10.8313",="0",="0",="265.5818",="1386.6611",="0",="1015.5774",="0",="0",="0",="500.9347",="0",="674.9202",="0",="0",="0",="0",="497.4994",="0",="0",="0",="0",="0",="0",="0",="0",="90.5672",="0",="0",="0",="259.3987",="211.8156",="0",="0",="0",="0",="0",="0",="0",="0"
="TEa1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="93.2323",="75.7905",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="246.3595",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="94.9847",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="503.2138",="347.1227",="1710.9179",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="3497.777",="0",="0",="0",="0",="0",="0",="25.9134",="0",="192.5633",="0",="73.2864",="0",="369.0087",="0",="0",="0",="0",="0",="0",="0",="496.8496",="0",="2936.812",="91.4479",="0",="0",="0",="0",="0",="344.3893",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="166.6959",="284.271",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="TEa2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1751.3087",="901.9952",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1617.155",="240.3171",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="97.2487",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="201.4296",="0",="1669.8272",="0",="0",="101.9478",="0",="0",="0",="0",="0",="0",="268.8065",="0",="0",="0",="4048.9819",="0",="0",="0",="0",="0",="0",="158.9471",="0",="0",="0",="190.1676",="0",="479.3735",="0",="0",="0",="0",="0",="0",="0",="1532.2",="0",="1497.5213",="248.3983",="34.688",="0",="0",="0",="240.7261",="533.3659",="0",="0",="0",="0",="91.7345",="0",="0",="92.4555",="0",="0",="174.7363",="443.6357",="0",="0",="0",="0",="0",="0",="108.4589",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="SSs1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="260.0148",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="72.0157",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="32.773",="333.4897",="225.2844",="0",="0",="0",="0",="128.6147",="0",="0",="0",="72.311",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="340.382",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDd1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="397.8067",="0",="0",="0",="0",="0",="0",="0",="145.9658",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="164.8777",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDd2/3",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="714.6378",="0",="0",="0",="0",="0",="0",="0",="501.8462",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="101.3816",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="70.2346",="0",="0",="0",="0",="0",="0",="0",="436.1264",="0",="129.3285",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDd4",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="95.2001",="0",="0",="0",="0",="0",="0",="0",="62.5591",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="401.6535",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="18.5734",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="252.4072",="0",="0",="0",="0",="53.1928",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="AUDpo1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="354.9056",="0",="0",="0",="0",="0",="0",="0",="23.6599",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="708.7208",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="74.8539",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="873.4973",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="VISa1",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="60.7576",="0",="0",="0",="0",="0",="0",="0",="69.1072",="102.1322",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="986.4096",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="225.3628",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="668.9364",="699.8031",="0",="0",="143.3435",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="76.084",="2349.2618",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="327.3799",="279.6694",="0",="0",="379.5053",="669.4545",="306.8214",="0",="863.3288",="0",="966.7707",="737.4422",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="248.2907",="0",="0",="0",="0",="0",="0",="0",="0",="302.2693",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0"
="fp",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="37.1596",="3541.1778",="0",="0",="0",="0",="2958.3448000000003",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="1696.825",="0",="0",="0",="222.5087",="0",="2565.8395",="0",="916.0683",="1327.31",="0",="0",="46.0026",="0",="0",="0",="1157.4891",="0",="871.687",="0",="475.0002",="0",="0",="0",="0",="421.4334",="111.599",="0",="8.4027",="0",="0",="0",="0",="0",="0",="1954.138",="0",="403.567",="0",="327.7244",="0",="4964.6561",="93.8562",="0",="93.8993",="76.0525",="307.815",="0",="3625.5712",="0",="0",="1204.7467",="2763.2587",="2529.4773",="1984.0114",="0",="0",="140.0538",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="271.586",="301.1321",="0",="0",="2220.5",="0",="0",="0",="0",="1883.3661000000002",="5483.2603",="5233.893599999999",="4655.017599999999",="3785.6677",="192.5857",="663.0019",="0",="4837.5849",="2162.2563",="1793.4025",="162.2461",="386.2506",="0",="3283.5515000000005",="1355.7554",="1241.3787",="493.0675",="2571.4750000000004",="5575.6107999999995",="0",="0",="3183.5493",="0",="821.993",="1372.0408",="50.2099",="0",="1382.4063",="2881.3947",="0",="510.2024",="1850.5759",="712.4204000000001",="7027.507799999999",="4458.2078",="1534.2703",="0",="1867.7964",="5031.2544",="2317.9074",="1485.412",="4360.3381",="1061.3164",="2317.2853",="1532.3528999999999",="0",="2750.9119",="844.2996999999999",="1527.7144",="2997.4082",="3298.8851",="914.5813",="699.3684",="1470.4864",="2710.9357",="1090.8994",="3611.3913999999995",="5079.7600999999995",="1440.6836",="7580.245199999999",="3764.4498000000003",="3845.0460000000003",="2169.311",="7532.11",="0",="1085.9675",="497.0787",="788.5392",="456.5687",="0",="0",="0",="0",="0",="0",="4.6401",="80.2347",="1318.232",="1415.8561",="0",="505.8297",="444.6104",="0",="1644.2269"
="SSp-bfd6b",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="97.3694",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="177.6917",="0",="0",="0",="40.129",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="184.4703",="0",="0",="0",="0",="0",="0",="0",="175.7002",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="148.6473",="0",="619.0052",="0",="0",="62.8668",="0",="0",="12.2689",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="0",="43.3532",="0",="0",="0",="0",="0",="245.9351",="0",="0",="0",="0",="0",="0",="0",="0",="69.4526",="0",="0",="0",="0",="169.8227",="0",="0",="0",="0",="0",="9.6711",="0",="0",="0",="0",="2.3423",="0",="0",="0",="0",="2.2981",="0",="7.8163",="0",="0",="0",="0",="0",="0",="0",="36.4029",="0",="0",="0",="0"
